RUID,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
629974311,['BS' 'MH' 'TS'],Traditional Residence Hall,1,0,0,4000-6000,7000
748688681,['SA' 'CS' 'JS'],Suite,1,1,1,4000-6000,7000
471427292,['RA' 'AH' 'MS'],Apartment,1,1,1,8000-11000,12000
956681566,['RA' 'MRS' 'BS'],Suite,1,1,1,8000-11000,12000
884377822,['BS' 'WS' 'BH'],Traditional Residence Hall,1,1,1,4000-6000,7000
967259162,['SA' 'BS' 'JS'],Suite,1,1,0,8000-11000,12000
565476254,['BS' 'MH' 'WS'],Apartment,1,1,1,8000-11000,12000
653746662,['AH' 'BS' 'WS'],Suite,1,1,1,4000-6000,7000
390526351,['SA' 'AH' 'MZH'],Apartment,1,1,1,4000-6000,7000
573778388,['BS' 'CS' 'SA'],Apartment,1,0,1,6000-8000,9000
330275754,['MZH' 'MS' 'BS'],Apartment,1,1,1,8000-11000,12000
307930409,['SA' 'TS' 'BS'],Apartment,1,1,1,4000-6000,7000
297412978,['BS' 'BH' 'AH'],Apartment,1,1,1,8000-11000,12000
191946419,['MZH' 'AH' 'BS'],Suite,1,0,1,8000-11000,12000
660214353,['NCA' 'MRS' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
207240858,['MZH' 'BS' 'BH'],Apartment,1,1,1,6000-8000,9000
742689489,['NCA' 'RA' 'TS'],Suite,1,1,1,8000-11000,12000
231934046,['NCA' 'WS' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
633205221,['MS' 'BS' 'MRS'],Suite,1,1,1,4000-6000,7000
331879763,['MH' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
559206280,['SA' 'NCA' 'BS'],Suite,1,1,1,6000-8000,9000
724368520,['SA' 'RA' 'NCA'],Apartment,1,1,1,8000-11000,12000
957577168,['SA' 'AH' 'TS'],Suite,1,1,1,8000-11000,12000
869964826,['TS' 'MS' 'BS'],Apartment,1,1,1,8000-11000,12000
283917912,['SA' 'MZH' 'NCA'],Suite,1,1,1,8000-11000,12000
606923622,['JS' 'NCA' 'MS'],Apartment,1,1,1,8000-11000,12000
383982540,['RA' 'NCA' 'WS'],Suite,1,1,1,8000-11000,12000
956437869,['WS' 'BS' 'RA'],Apartment,1,1,1,6000-8000,9000
672481774,['BS' 'JS' 'NCA'],Apartment,1,0,0,8000-11000,12000
606524785,['SA' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
463907427,['SA' 'RA' 'NCA'],Suite,1,1,1,6000-8000,9000
834995132,['TS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
214303379,['MH' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
994175342,['SA' 'NCA' 'MH'],Suite,1,0,1,8000-11000,12000
479665689,['SA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
782886784,['MZH' 'BS' 'RA'],Suite,1,1,1,6000-8000,9000
622182385,['NCA' 'MH' 'BS'],Apartment,1,1,0,8000-11000,12000
549175339,['AH' 'MRS' 'BS'],Apartment,1,1,1,4000-6000,7000
387216658,['RA' 'MZH' 'BS'],Apartment,1,1,1,8000-11000,12000
126291598,['AH' 'MRS' 'BS'],Suite,1,0,1,6000-8000,9000
501521481,['BS' 'NCA' 'TS'],Suite,1,1,1,6000-8000,9000
765031792,['NCA' 'BS' 'MS'],Apartment,1,1,1,8000-11000,12000
174460655,['BS' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
255803359,['CS' 'RA' 'WS'],Suite,1,1,1,8000-11000,12000
731549383,['MZH' 'SA' 'MRS'],Suite,1,1,1,6000-8000,9000
998874036,['RA' 'BS' 'AH'],Apartment,1,1,1,8000-11000,12000
497301544,['BS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
799402134,['MRS' 'TS' 'BS'],Apartment,1,1,1,6000-8000,9000
620911383,['MH' 'BS' 'RA'],Apartment,1,1,1,4000-6000,7000
873416668,['NCA' 'BH' 'SA'],Apartment,1,1,1,8000-11000,12000
501538424,['NCA' 'MS' 'MZH'],Apartment,1,1,1,4000-6000,7000
163522694,['MH' 'RA' 'NCA'],Suite,1,1,1,6000-8000,9000
666056377,['JS' 'MS' 'NCA'],Apartment,1,1,1,4000-6000,7000
383167218,['SA' 'MS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
122370856,['WS' 'JS' 'MH'],Suite,1,0,1,8000-11000,12000
717057580,['AH' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,7000
294707707,['RA' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
385152361,['BS' 'SA' 'MZH'],Suite,1,1,1,4000-6000,7000
864806367,['WS' 'BS' 'CS'],Apartment,1,1,1,4000-6000,7000
522899128,['MS' 'MRS' 'SA'],Traditional Residence Hall,1,0,1,8000-11000,12000
866836711,['WS' 'MRS' 'TS'],Apartment,1,1,1,8000-11000,12000
778972963,['MS' 'MH' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
523209293,['BS' 'MH' 'SA'],Apartment,1,0,1,4000-6000,7000
390582247,['MS' 'JS' 'NCA'],Suite,1,1,1,8000-11000,12000
361856645,['MS' 'BS' 'JS'],Apartment,1,1,1,6000-8000,9000
697552842,['SA' 'BS' 'CS'],Suite,1,1,1,8000-11000,12000
527082838,['AH' 'SA' 'BS'],Apartment,1,1,1,4000-6000,7000
940877043,['NCA' 'JS' 'BH'],Suite,1,1,1,6000-8000,9000
527316390,['BS' 'SA' 'MS'],Apartment,1,1,1,6000-8000,9000
916310788,['RA' 'BS' 'MRS'],Apartment,1,0,1,6000-8000,9000
453813114,['BS' 'SA' 'CS'],Suite,1,1,1,4000-6000,7000
380844098,['NCA' 'BS' 'MZH'],Apartment,1,1,1,4000-6000,7000
409536445,['BS' 'RA' 'BH'],Apartment,1,1,1,8000-11000,12000
942804638,['MRS' 'TS' 'BS'],Apartment,1,1,1,4000-6000,7000
739090770,['BS' 'TS' 'RA'],Apartment,1,1,1,4000-6000,7000
377921735,['BS' 'MRS' 'RA'],Apartment,1,1,1,4000-6000,7000
574786012,['RA' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
255959178,['SA' 'BS' 'RA'],Suite,1,1,1,6000-8000,9000
197934268,['WS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
740595294,['SA' 'JS' 'BS'],Suite,1,1,1,4000-6000,7000
227527804,['SA' 'WS' 'MZH'],Suite,1,1,1,8000-11000,12000
709518091,['WS' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
831529360,['NCA' 'RA' 'MZH'],Apartment,1,1,1,8000-11000,12000
578200288,['SA' 'BS' 'MS'],Suite,1,0,1,4000-6000,7000
529708447,['NCA' 'MZH' 'RA'],Suite,1,1,1,4000-6000,7000
393218106,['CS' 'MS' 'SA'],Suite,1,1,1,8000-11000,12000
346480151,['MH' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
555012696,['BS' 'NCA' 'MS'],Suite,1,1,1,4000-6000,7000
228255825,['MRS' 'NCA' 'MZH'],Suite,1,1,0,8000-11000,12000
562148157,['BS' 'MZH' 'MH'],Suite,1,1,1,8000-11000,12000
733160099,['BS' 'MS' 'NCA'],Apartment,1,0,1,8000-11000,12000
282689789,['BS' 'SA' 'NCA'],Traditional Residence Hall,1,0,0,4000-6000,7000
945815688,['NCA' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
578128972,['NCA' 'MZH' 'WS'],Suite,1,0,1,4000-6000,7000
828841476,['SA' 'BH' 'JS'],Suite,1,1,1,8000-11000,12000
178664117,['MS' 'BS' 'TS'],Apartment,1,1,0,8000-11000,12000
897740188,['CS' 'MZH' 'MS'],Apartment,1,1,1,6000-8000,9000
416536178,['NCA' 'BS' 'RA'],Suite,1,1,0,8000-11000,12000
764946528,['NCA' 'SA' 'MS'],Suite,1,1,1,8000-11000,12000
941549748,['NCA' 'RA' 'MH'],Suite,1,1,1,4000-6000,7000
597084011,['BS' 'MS' 'TS'],Suite,1,0,1,6000-8000,9000
378509682,['SA' 'BS' 'MH'],Suite,1,0,1,4000-6000,7000
832087313,['RA' 'BS' 'MZH'],Traditional Residence Hall,1,1,1,6000-8000,9000
874951269,['NCA' 'SA' 'MS'],Suite,1,1,1,6000-8000,9000
614520682,['WS' 'BS' 'SA'],Suite,1,1,1,4000-6000,7000
676201013,['CS' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
394815712,['RA' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
233212675,['RA' 'BS' 'NCA'],Apartment,1,1,1,4000-6000,7000
617603160,['BS' 'SA' 'AH'],Apartment,1,1,1,4000-6000,7000
406462960,['JS' 'BS' 'MZH'],Traditional Residence Hall,1,1,1,4000-6000,7000
120764310,['JS' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
906669178,['MRS' 'JS' 'WS'],Suite,1,1,1,4000-6000,7000
512068498,['MRS' 'JS' 'CS'],Suite,1,1,1,8000-11000,12000
275252001,['NCA' 'WS' 'BS'],Suite,1,1,1,4000-6000,7000
529384530,['RA' 'NCA' 'BS'],Suite,1,1,1,8000-11000,12000
956315145,['BS' 'NCA' 'WS'],Traditional Residence Hall,1,1,1,8000-11000,12000
181293295,['BS' 'RA' 'TS'],Traditional Residence Hall,1,0,1,4000-6000,7000
593389047,['AH' 'WS' 'SA'],Suite,1,1,1,4000-6000,7000
915286349,['NCA' 'BS' 'CS'],Suite,1,1,1,8000-11000,12000
326126059,['BS' 'TS' 'NCA'],Suite,1,1,1,8000-11000,12000
724099949,['RA' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
613520750,['NCA' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
574005212,['BS' 'MRS' 'MS'],Apartment,1,1,1,6000-8000,9000
842967329,['WS' 'CS' 'NCA'],Suite,1,1,1,8000-11000,12000
234753457,['SA' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
806684581,['MS' 'MH' 'CS'],Apartment,1,1,1,8000-11000,12000
741282452,['TS' 'BS' 'MH'],Apartment,1,1,1,4000-6000,7000
821736837,['BS' 'JS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
937473183,['BS' 'MZH' 'RA'],Apartment,1,1,1,4000-6000,7000
468312612,['MS' 'CS' 'NCA'],Apartment,1,1,1,4000-6000,7000
921035880,['WS' 'BH' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
944379524,['RA' 'WS' 'SA'],Apartment,1,1,1,4000-6000,7000
992670967,['SA' 'MZH' 'NCA'],Apartment,1,1,1,4000-6000,7000
325687853,['NCA' 'BS' 'WS'],Apartment,1,1,1,8000-11000,12000
310383546,['TS' 'AH' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
668298611,['MRS' 'BH' 'BS'],Suite,1,1,1,4000-6000,7000
998091646,['RA' 'WS' 'CS'],Apartment,1,1,1,6000-8000,9000
297817937,['SA' 'CS' 'MS'],Suite,1,1,1,6000-8000,9000
411387375,['MZH' 'NCA' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
675447551,['BS' 'BH' 'NCA'],Suite,1,1,1,4000-6000,7000
765718306,['RA' 'NCA' 'SA'],Traditional Residence Hall,1,1,0,8000-11000,12000
333208605,['NCA' 'CS' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
793963875,['SA' 'JS' 'MZH'],Suite,1,1,1,4000-6000,7000
645781577,['MRS' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,7000
745206460,['RA' 'BS' 'CS'],Apartment,1,1,1,4000-6000,7000
137928705,['BS' 'WS' 'MZH'],Apartment,1,1,1,8000-11000,12000
863706310,['TS' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
614235486,['MS' 'RA' 'SA'],Suite,1,1,1,4000-6000,7000
254303405,['BS' 'SA' 'MRS'],Traditional Residence Hall,1,1,0,8000-11000,12000
933524155,['BS' 'MS' 'MRS'],Suite,1,0,1,8000-11000,12000
392022065,['MS' 'JS' 'WS'],Suite,1,1,1,6000-8000,9000
819804305,['MRS' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
924475394,['BS' 'SA' 'NCA'],Suite,1,1,1,8000-11000,12000
886507421,['TS' 'RA' 'JS'],Suite,1,1,0,8000-11000,12000
593754958,['MRS' 'SA' 'WS'],Suite,1,1,1,8000-11000,12000
888740494,['RA' 'TS' 'SA'],Suite,1,0,1,8000-11000,12000
489612065,['SA' 'MS' 'AH'],Traditional Residence Hall,1,1,1,4000-6000,7000
348361960,['CS' 'MZH' 'SA'],Suite,1,1,1,4000-6000,7000
120728086,['BS' 'NCA' 'TS'],Traditional Residence Hall,1,1,1,4000-6000,7000
806189486,['BH' 'RA' 'JS'],Suite,1,0,1,8000-11000,12000
203840744,['BH' 'BS' 'MZH'],Suite,1,1,1,6000-8000,9000
167443468,['RA' 'AH' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
857347225,['MZH' 'RA' 'NCA'],Apartment,1,1,0,8000-11000,12000
758746511,['SA' 'MH' 'BS'],Suite,1,1,1,4000-6000,7000
281881903,['MS' 'RA' 'JS'],Suite,1,1,1,8000-11000,12000
505071220,['SA' 'NCA' 'MS'],Apartment,1,1,1,6000-8000,9000
409854217,['BS' 'MZH' 'TS'],Traditional Residence Hall,1,1,1,4000-6000,7000
850643583,['TS' 'CS' 'BS'],Apartment,1,1,1,4000-6000,7000
142315981,['BS' 'SA' 'JS'],Apartment,1,1,1,4000-6000,7000
747479768,['SA' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
212495182,['MS' 'JS' 'BS'],Apartment,1,1,1,4000-6000,7000
851207395,['BS' 'MZH' 'MRS'],Suite,1,1,1,6000-8000,9000
163836646,['MS' 'TS' 'BS'],Traditional Residence Hall,1,1,0,8000-11000,12000
967077089,['MRS' 'RA' 'JS'],Traditional Residence Hall,1,1,1,6000-8000,9000
478435780,['CS' 'MS' 'MH'],Suite,1,1,1,4000-6000,7000
497951436,['MRS' 'RA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
349027753,['SA' 'AH' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
371663215,['BH' 'MH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
804235221,['RA' 'JS' 'MH'],Suite,1,1,1,6000-8000,9000
657962854,['RA' 'BS' 'CS'],Suite,1,1,1,6000-8000,9000
960778102,['SA' 'BS' 'RA'],Apartment,1,1,0,4000-6000,7000
912509644,['MRS' 'SA' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
617758162,['TS' 'MH' 'BS'],Suite,1,1,1,6000-8000,9000
329947476,['RA' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
272667602,['SA' 'NCA' 'RA'],Suite,1,1,1,6000-8000,9000
156472252,['BH' 'BS' 'RA'],Apartment,1,1,1,4000-6000,7000
289585977,['RA' 'MS' 'NCA'],Suite,1,0,1,8000-11000,12000
930133022,['SA' 'AH' 'MZH'],Suite,1,1,1,6000-8000,9000
232230593,['SA' 'BS' 'MH'],Suite,1,1,1,6000-8000,9000
537940886,['NCA' 'SA' 'MRS'],Suite,1,0,1,8000-11000,12000
568307513,['CS' 'SA' 'TS'],Suite,1,1,1,6000-8000,9000
297115671,['MH' 'MRS' 'MZH'],Apartment,1,1,1,8000-11000,12000
986325800,['RA' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
258180494,['RA' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
617225929,['MZH' 'MS' 'NCA'],Suite,1,0,1,6000-8000,9000
211571668,['AH' 'CS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
485463553,['SA' 'NCA' 'RA'],Suite,1,1,1,8000-11000,12000
562991982,['SA' 'TS' 'RA'],Apartment,1,1,0,6000-8000,9000
141612062,['RA' 'SA' 'BS'],Apartment,1,1,1,4000-6000,7000
580810313,['BS' 'NCA' 'SA'],Apartment,1,1,1,6000-8000,9000
561261769,['RA' 'AH' 'WS'],Traditional Residence Hall,1,1,1,8000-11000,12000
891117504,['BS' 'NCA' 'MH'],Suite,1,1,1,8000-11000,12000
434103788,['RA' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
436781197,['NCA' 'RA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
645130642,['SA' 'TS' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
529917899,['TS' 'WS' 'BH'],Apartment,1,1,1,4000-6000,7000
695254722,['JS' 'BS' 'AH'],Suite,1,1,1,4000-6000,7000
220970126,['CS' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
257142408,['NCA' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
695350023,['TS' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
113141719,['CS' 'MS' 'JS'],Traditional Residence Hall,1,0,1,8000-11000,12000
679018298,['SA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
604531132,['AH' 'MH' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
607286113,['NCA' 'SA' 'MZH'],Apartment,1,1,1,8000-11000,12000
494065739,['MS' 'MZH' 'SA'],Suite,1,1,1,8000-11000,12000
415910866,['TS' 'BS' 'MS'],Suite,1,0,1,8000-11000,12000
925398379,['NCA' 'AH' 'MRS'],Suite,1,1,1,6000-8000,9000
231060797,['BS' 'RA' 'MH'],Apartment,1,1,1,6000-8000,9000
626025049,['NCA' 'CS' 'MH'],Apartment,1,1,1,4000-6000,7000
305102522,['SA' 'RA' 'BH'],Apartment,1,1,1,4000-6000,7000
772646740,['NCA' 'BH' 'BS'],Apartment,1,1,1,8000-11000,12000
495865938,['NCA' 'RA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
892831988,['MRS' 'BS' 'AH'],Apartment,1,1,1,6000-8000,9000
558272845,['NCA' 'BS' 'JS'],Suite,1,1,1,4000-6000,7000
511653695,['MH' 'MZH' 'BS'],Apartment,1,1,1,6000-8000,9000
892885791,['MS' 'AH' 'RA'],Suite,1,1,1,6000-8000,9000
395079651,['BS' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
880848328,['BS' 'CS' 'MS'],Suite,1,0,1,8000-11000,12000
349585487,['MS' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
368573664,['SA' 'MZH' 'NCA'],Suite,1,1,1,8000-11000,12000
409355419,['MS' 'BS' 'MZH'],Apartment,1,1,1,8000-11000,12000
639949870,['RA' 'BS' 'NCA'],Suite,1,1,1,8000-11000,12000
576644983,['RA' 'MH' 'NCA'],Suite,1,1,1,4000-6000,7000
447231463,['SA' 'WS' 'BH'],Traditional Residence Hall,1,1,1,6000-8000,9000
511942591,['NCA' 'RA' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
910629355,['MS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
883405555,['BS' 'NCA' 'WS'],Suite,1,1,1,6000-8000,9000
816078950,['NCA' 'TS' 'AH'],Apartment,1,1,1,8000-11000,12000
507115700,['BS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
402794494,['NCA' 'TS' 'MS'],Suite,1,0,1,8000-11000,12000
468867548,['BS' 'NCA' 'MH'],Apartment,1,1,1,6000-8000,9000
175676215,['BH' 'MH' 'AH'],Suite,1,1,1,6000-8000,9000
743611718,['NCA' 'BS' 'CS'],Suite,1,0,1,8000-11000,12000
461602109,['RA' 'BS' 'TS'],Apartment,1,0,1,4000-6000,7000
958440383,['WS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
572888551,['RA' 'BS' 'SA'],Suite,1,1,1,6000-8000,9000
563930408,['RA' 'BH' 'SA'],Suite,1,1,1,4000-6000,7000
162946592,['RA' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
624447350,['MZH' 'BS' 'MH'],Suite,1,1,1,8000-11000,12000
986579054,['NCA' 'MRS' 'BS'],Apartment,1,1,1,8000-11000,12000
628149415,['NCA' 'WS' 'MZH'],Apartment,1,1,1,8000-11000,12000
922492070,['RA' 'CS' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
457366277,['AH' 'SA' 'RA'],Apartment,1,1,1,8000-11000,12000
202673614,['BS' 'NCA' 'MZH'],Suite,1,1,0,8000-11000,12000
111102846,['NCA' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
403245617,['MRS' 'MH' 'JS'],Suite,1,1,1,8000-11000,12000
539693299,['MS' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
843067157,['NCA' 'TS' 'AH'],Suite,1,1,1,8000-11000,12000
975785635,['BS' 'MRS' 'TS'],Apartment,1,1,1,6000-8000,9000
765057188,['BS' 'CS' 'MH'],Suite,1,0,1,4000-6000,7000
303839381,['NCA' 'AH' 'SA'],Suite,1,1,1,8000-11000,12000
612415105,['AH' 'RA' 'SA'],Apartment,1,1,1,8000-11000,12000
801878822,['NCA' 'SA' 'MRS'],Apartment,1,1,1,4000-6000,7000
827590477,['BS' 'MH' 'SA'],Suite,1,1,1,8000-11000,12000
270874766,['RA' 'MH' 'MZH'],Apartment,1,1,1,8000-11000,12000
990877132,['BH' 'MS' 'CS'],Suite,1,1,1,4000-6000,7000
244660002,['TS' 'NCA' 'AH'],Apartment,1,1,1,4000-6000,7000
361792764,['AH' 'NCA' 'SA'],Traditional Residence Hall,1,1,0,8000-11000,12000
499720694,['TS' 'BS' 'BH'],Suite,1,1,1,6000-8000,9000
677625564,['MZH' 'MS' 'TS'],Traditional Residence Hall,1,0,1,8000-11000,12000
574325425,['BS' 'WS' 'MS'],Suite,1,1,1,6000-8000,9000
114890101,['NCA' 'TS' 'MS'],Suite,1,1,1,8000-11000,12000
757748372,['MRS' 'RA' 'TS'],Traditional Residence Hall,1,0,0,8000-11000,12000
805123154,['MS' 'RA' 'JS'],Traditional Residence Hall,1,1,0,6000-8000,9000
718891874,['BS' 'MH' 'NCA'],Suite,1,0,1,4000-6000,7000
798739702,['BS' 'MZH' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
852460083,['TS' 'MH' 'MS'],Suite,1,1,1,8000-11000,12000
829465640,['BS' 'SA' 'TS'],Apartment,1,1,1,4000-6000,7000
983052190,['CS' 'WS' 'NCA'],Apartment,1,0,1,8000-11000,12000
723108234,['JS' 'SA' 'RA'],Suite,1,1,0,8000-11000,12000
445041706,['AH' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
423915914,['RA' 'NCA' 'MH'],Suite,1,1,1,6000-8000,9000
808028974,['SA' 'RA' 'CS'],Suite,1,1,1,6000-8000,9000
116581248,['MRS' 'RA' 'MS'],Apartment,1,1,1,4000-6000,7000
315752284,['MRS' 'MH' 'SA'],Apartment,1,0,1,4000-6000,7000
136792253,['SA' 'RA' 'BS'],Suite,1,1,1,4000-6000,7000
406947886,['CS' 'AH' 'SA'],Suite,1,1,1,8000-11000,12000
317075122,['NCA' 'MH' 'WS'],Apartment,1,1,1,8000-11000,12000
196603619,['RA' 'SA' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
265395651,['RA' 'JS' 'NCA'],Suite,1,1,1,8000-11000,12000
197279174,['BS' 'SA' 'NCA'],Apartment,1,1,1,4000-6000,7000
246292891,['RA' 'JS' 'SA'],Suite,1,1,1,8000-11000,12000
243886303,['NCA' 'CS' 'BH'],Apartment,1,0,1,6000-8000,9000
319462276,['SA' 'AH' 'BS'],Apartment,1,1,1,6000-8000,9000
523092198,['SA' 'BS' 'MH'],Suite,1,1,1,4000-6000,7000
796339617,['RA' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
737006994,['BS' 'MRS' 'AH'],Suite,1,1,1,6000-8000,9000
901211717,['CS' 'RA' 'SA'],Apartment,1,1,1,6000-8000,9000
778469830,['NCA' 'MZH' 'WS'],Traditional Residence Hall,1,1,1,4000-6000,7000
561596641,['BS' 'RA' 'MZH'],Suite,1,0,1,6000-8000,9000
455440007,['BS' 'NCA' 'BH'],Suite,1,1,1,4000-6000,7000
736629064,['JS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
901779243,['AH' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
950745942,['BS' 'MS' 'SA'],Suite,1,1,1,8000-11000,12000
573011044,['BS' 'TS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
181732927,['MH' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
305675182,['BH' 'MRS' 'SA'],Suite,1,1,1,8000-11000,12000
365003150,['SA' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
692583394,['WS' 'MZH' 'NCA'],Suite,1,1,1,8000-11000,12000
522625204,['RA' 'NCA' 'MH'],Apartment,1,1,1,4000-6000,7000
796284780,['MS' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
481704624,['BS' 'RA' 'TS'],Apartment,1,1,1,6000-8000,9000
738547549,['SA' 'RA' 'TS'],Suite,1,1,1,8000-11000,12000
411035583,['NCA' 'MH' 'BS'],Apartment,1,0,1,8000-11000,12000
391111295,['NCA' 'AH' 'CS'],Suite,1,1,1,4000-6000,7000
802636076,['BS' 'MRS' 'CS'],Suite,1,0,1,6000-8000,9000
882428232,['SA' 'BS' 'BH'],Apartment,1,1,1,8000-11000,12000
278565193,['AH' 'MS' 'JS'],Apartment,1,1,1,8000-11000,12000
420790115,['MZH' 'SA' 'BS'],Traditional Residence Hall,1,0,1,8000-11000,12000
455068162,['NCA' 'SA' 'JS'],Apartment,1,1,1,8000-11000,12000
984059247,['TS' 'MH' 'SA'],Suite,1,1,1,6000-8000,9000
235297338,['WS' 'TS' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,7000
734057537,['MS' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
974506904,['MS' 'SA' 'NCA'],Suite,1,1,1,4000-6000,7000
343991581,['NCA' 'MZH' 'JS'],Suite,1,1,1,6000-8000,9000
631831239,['MRS' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
737235139,['BS' 'MH' 'CS'],Apartment,1,1,1,8000-11000,12000
110983230,['MZH' 'SA' 'NCA'],Suite,1,1,0,4000-6000,7000
670529381,['TS' 'SA' 'MZH'],Traditional Residence Hall,1,1,1,4000-6000,7000
349963961,['SA' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
855696439,['TS' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
172648633,['BS' 'NCA' 'MZH'],Traditional Residence Hall,1,0,0,8000-11000,12000
109139413,['JS' 'NCA' 'RA'],Apartment,1,1,1,4000-6000,7000
277691077,['NCA' 'BS' 'MH'],Suite,1,1,1,8000-11000,12000
493456233,['NCA' 'RA' 'MS'],Apartment,1,1,1,8000-11000,12000
817725684,['RA' 'NCA' 'JS'],Apartment,1,1,1,6000-8000,9000
567452122,['JS' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
564926391,['MZH' 'SA' 'NCA'],Suite,1,1,1,4000-6000,7000
764129522,['SA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
597212335,['NCA' 'RA' 'MRS'],Suite,1,1,1,8000-11000,12000
880723224,['BS' 'SA' 'CS'],Suite,1,1,1,4000-6000,7000
178373961,['RA' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
776985344,['WS' 'BS' 'TS'],Suite,1,1,1,6000-8000,9000
822305657,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
894000733,['RA' 'BS' 'NCA'],Suite,1,1,1,6000-8000,9000
